goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
0,Montreal,QC,45.5290321,-73.578883,3.5,9,4,TRUE,none,quiet,casual,3,,FALSE,,FALSE,,
1,Charlotte,NC,35.33297,-80.810766,3,10,27,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Homestead,PA,40.4072651,-79.9101652,4,67,85,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Scottsdale,AZ,33.589023,-111.8338559,3,10,68,TRUE,none,,,1,,,,,,
1,Glendale,AZ,33.6393732,-112.179954,4,194,289,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.0162554,-115.1187329,3.5,7,4,FALSE,full_bar,quiet,casual,2,TRUE,TRUE,outdoor,TRUE,,
1,Las Vegas,NV,36.17311,-115.125401,4,5,28,TRUE,full_bar,average,,1,,,yes,TRUE,,
1,Las Vegas,NV,36.1590433,-115.1711308,4,445,1617,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Greenfield Park,QC,45.485175,-73.4672196,5,4,3,TRUE,none,,casual,,FALSE,TRUE,,,,
0,Pittsburgh,PA,40.4512206,-79.9346006,3.5,136,159,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Madison,WI,43.067871,-89.4071476,3,18,13,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Edinburgh,EDH,55.9505581,-3.1863938,4,61,75,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
1,Pittsburgh,PA,40.439681,-79.957556,3,5,9,FALSE,full_bar,very_loud,casual,2,TRUE,TRUE,,TRUE,FALSE,TRUE
1,Mesa,AZ,33.3209915,-111.6852692,2.5,26,39,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Charlotte,NC,35.240149,-80.898114,3.5,3,21,TRUE,none,,,1,,,,,,
1,Gilbert,AZ,33.35101329,-111.8078097,4,10,28,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Glendale,AZ,33.6691569,-112.186843,4,178,955,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Madison,WI,43.1279567,-89.36125429,4,18,8,FALSE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.43983911,-80.00288626,4,51,58,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
0,Charlotte,NC,35.174778,-80.839997,5,10,4,TRUE,none,,,3,,,,,,
0,Pittsburgh,PA,40.4512017,-79.9345853,5,7,17,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1588404,-115.1989841,3.5,14,61,TRUE,full_bar,loud,,1,,,yes,FALSE,,
1,Montral,QC,45.5170365,-73.5796134,3.5,39,191,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Phoenix,AZ,33.5773157,-112.1186121,3.5,44,104,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Pittsburgh,PA,40.438019,-79.954209,3.5,165,220,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,FALSE,TRUE,FALSE
1,Las Vegas,NV,36.2074847,-115.2682033,4,339,623,TRUE,beer_and_wine,quiet,casual,3,FALSE,TRUE,no,TRUE,FALSE,FALSE
1,Las Vegas,NV,36.042352,-115.152126,2.5,16,126,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Kitchener,ON,43.42898,-80.432996,3.5,13,18,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.3508939,-80.841644,1,3,51,TRUE,none,quiet,casual,1,FALSE,,,FALSE,TRUE,
0,Tolleson,AZ,33.464277,-112.269802,3,5,14,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.11863199,-115.2084588,3.5,269,887,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Litchfield Park,AZ,33.48931667,-112.3490453,3.5,46,53,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1268238,-115.1657996,2.5,11,18,TRUE,none,very_loud,dressy,3,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,36.16691054,-115.2872472,4,6,35,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1148228,-115.3062846,4,196,1799,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.638733,-112.100435,2.5,57,124,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Tempe,AZ,33.4152426,-111.9196665,4.5,6,14,TRUE,none,,,1,,,,,,
1,Waterloo,ON,43.47217773,-80.53927146,3,10,11,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,
1,Montreal,QC,45.5352127,-73.5773878,4.5,20,3,TRUE,none,quiet,casual,3,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.124423,-115.146372,3,36,79,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Pittsburgh,PA,40.451079,-79.9346715,3,37,111,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Montral,QC,45.4946,-73.5783855,4,86,26,TRUE,beer_and_wine,very_loud,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.19307129,-115.3042924,3.5,60,206,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.15216,-115.2429821,2.5,3,52,TRUE,none,,,1,,,,TRUE,,
1,Madison,WI,43.0725542,-89.43009758,4,19,10,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4284298,-79.9750086,3,7,8,FALSE,full_bar,average,casual,2,,TRUE,outdoor,FALSE,,
1,Mesa,AZ,33.36573792,-111.6352158,4,73,157,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Mesa,AZ,33.392643,-111.684083,4,3,50,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.407082,-111.917213,3,79,481,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.1079121,-115.1659357,3,4,16,TRUE,none,,,,,,,,,
1,Fort Mill,SC,35.0087239,-80.9149577,4.5,12,11,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
1,Glendale,AZ,33.6666821,-112.1867829,4,28,76,FALSE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.42481198,-111.9353913,3.5,33,130,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Phoenix,AZ,33.305945,-111.99117,3.5,46,161,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Montreal,QC,45.572464,-73.5490474,3,5,13,TRUE,none,,,,FALSE,,,,,
1,Pittsburgh,PA,40.4888658,-79.8746294,3.5,42,95,TRUE,full_bar,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Peoria,AZ,33.5820797,-112.2059588,4,5,13,FALSE,none,quiet,casual,,,,,,,
0,Montreal,QC,45.52103955,-73.57677688,3.5,6,9,TRUE,none,,,,,,,,,
1,Las Vegas,NV,36.1887789,-115.160131,3,11,19,FALSE,none,,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.1714276,-115.2450798,4,9,30,TRUE,full_bar,average,,1,,TRUE,yes,FALSE,,
1,Middleton,WI,43.0905631,-89.5241674,3,5,18,FALSE,none,quiet,casual,1,FALSE,,,FALSE,,
1,Las Vegas,NV,36.194482,-115.241601,3,60,282,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.07081597,-80.84401701,4.5,67,219,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.4556076,-80.0132552,4.5,50,110,TRUE,full_bar,average,,2,,,no,FALSE,,
0,Phoenix,AZ,33.4407934,-112.0737623,5,5,5,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.20872205,-80.86143192,4.5,295,549,FALSE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Tempe,AZ,33.3782441,-111.9531778,2,7,35,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.5369042,-73.6150166,4.5,19,15,TRUE,none,,,1,,,,,,
1,Mesa,AZ,33.375052,-111.687184,4.5,67,119,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Madison,WI,43.085616,-89.361521,4.5,83,101,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Montreal,QC,45.4802867,-73.5768843,4,80,415,TRUE,none,,,2,,TRUE,,,,
1,Montreal,QC,45.5127378,-73.5579081,3,5,3,TRUE,none,,,2,TRUE,,,,,
1,Charlotte,NC,35.2139084,-80.7712462,4,11,18,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Pittsburgh,PA,40.429021,-79.980331,3.5,9,57,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Charlotte,NC,35.088117,-80.861651,3,24,157,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Scottsdale,AZ,33.6263895,-111.9243907,3,46,243,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Indian Trail,NC,35.0783433,-80.6537535,3.5,6,49,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.962021,-3.1979184,4,7,4,TRUE,none,,,2,,TRUE,,TRUE,,
1,Phoenix,AZ,33.560853,-112.116198,4.5,878,3175,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Chandler,AZ,33.33464303,-111.845819,4.5,73,184,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Enterprise,NV,36.0640297,-115.2180448,3.5,35,1556,TRUE,none,,,1,,TRUE,,TRUE,,
0,Matthews,NC,35.1430728,-80.719572,3,3,25,TRUE,none,,,1,,,,,,
1,Edinburgh,EDH,55.9541234,-3.1980248,3.5,6,4,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,,,
1,Musselburgh,ELN,55.93511011,-3.094542306,2.5,6,8,TRUE,full_bar,average,,3,,TRUE,,TRUE,,
1,Gilbert,AZ,33.31081,-111.772012,3,10,4,FALSE,beer_and_wine,average,casual,1,FALSE,,,FALSE,,
1,Champaign,IL,40.1114257,-88.2304288,3,73,73,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,FALSE
0,Phoenix,AZ,33.62693405,-112.1007309,3.5,6,11,FALSE,none,,,1,,,,,,
0,Scottsdale,AZ,33.5025088,-111.9290233,3.5,14,80,TRUE,none,,,3,,,,,,
1,Scottsdale,AZ,33.5266038,-111.924627,3,13,17,TRUE,full_bar,average,casual,1,FALSE,TRUE,,TRUE,,
0,Phoenix,AZ,33.439648,-112.026154,2,14,58,TRUE,full_bar,,casual,2,FALSE,,,FALSE,,
1,Gilbert,AZ,33.30524134,-111.7860335,3.5,90,527,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,outdoor,TRUE,TRUE,
1,Tempe,AZ,33.42284828,-111.9213414,3,43,109,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Peoria,AZ,33.5958042,-112.2226374,4.5,26,6,FALSE,none,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.3773179,-112.0298729,4,17,125,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Mesa,AZ,33.414803,-111.839566,4,9,9,TRUE,none,loud,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.11487826,-115.2378738,4,116,1074,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Chandler,AZ,33.2341846,-111.7909316,4,17,177,TRUE,none,,,2,,,,TRUE,,
0,Casa Grande,AZ,32.879237,-111.751265,4,6,7,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1439559,-115.1546169,2,16,153,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Montral,QC,45.5161779,-73.5657819,3.5,4,22,TRUE,full_bar,average,,1,,,outdoor,FALSE,,
1,Montreal,QC,45.5005331,-73.5695884,4,82,197,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,TRUE,FALSE,
1,Henderson,NV,36.063823,-115.0404429,3,3,13,TRUE,none,loud,casual,1,FALSE,FALSE,,,,
0,Surprise,AZ,33.6382332,-112.3927585,3,14,81,TRUE,none,,casual,1,FALSE,,,TRUE,,
0,Scottsdale,AZ,33.4995106,-111.9272212,4.5,97,187,FALSE,none,,,1,,,,,,
1,Edinburgh,EDH,55.97834145,-3.179598778,3.5,15,7,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5333089,-73.6132217,4.5,12,9,TRUE,beer_and_wine,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
0,Glendale,AZ,33.6393151,-112.1659958,2.5,3,6,FALSE,none,,,2,,FALSE,,,,
1,Madison,WI,43.073685,-89.4354626,3,8,18,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,FALSE
1,Scottsdale,AZ,33.6110121,-111.9276478,4,116,104,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,36.12662053,-115.2099519,4,191,952,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,FALSE,
1,Charlotte,NC,35.227415,-80.84523,2.5,3,6,TRUE,full_bar,,casual,2,FALSE,FALSE,,TRUE,,TRUE
0,Montreal,QC,45.5193051,-73.584593,4,5,9,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.4214628,-111.8835179,4,21,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Middleton,WI,43.096159,-89.511939,3.5,57,104,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Phoenix,AZ,33.6002263,-111.9864303,3.5,12,33,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.0653774,-89.503042,2.5,37,17,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.11292,-115.161534,3.5,5,23,TRUE,full_bar,loud,,2,,TRUE,yes,FALSE,,
1,Madison,WI,43.07487946,-89.38833833,3.5,61,167,TRUE,full_bar,average,casual,1,FALSE,TRUE,no,FALSE,FALSE,
1,Pineville,NC,35.089483,-80.896328,4.5,22,38,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.1121766,-115.1727967,2.5,21,74,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.6407,-112.070232,3.5,11,37,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.323556,-80.946717,4,4,9,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.465469,-112.167962,2.5,6,17,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Waterloo,ON,43.48214351,-80.52659195,4,4,3,TRUE,none,,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,Tempe,AZ,33.395691,-111.911473,4.5,12,59,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.5091973,-112.0658233,3.5,48,300,TRUE,full_bar,average,,1,,,no,FALSE,,
0,Chandler,AZ,33.3375252,-111.8544058,2.5,29,420,TRUE,none,,,1,,TRUE,,,,
1,Pittsburgh,PA,40.440513,-79.996777,3.5,30,74,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.020712,-115.1193523,4,45,340,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Las Vegas,NV,36.1729625,-115.1451778,4.5,5,65,TRUE,none,,,3,,,,,,
1,Montreal,QC,45.4955378,-73.6205014,4,3,4,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Chandler,AZ,33.29883054,-111.9003396,3.5,51,195,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.18031693,-115.0798264,4,26,53,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.175,-115.136389,3.5,32,43,FALSE,none,average,casual,1,TRUE,FALSE,,TRUE,,
1,Phoenix,AZ,33.4580234,-112.0914179,4,5,7,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Sun Prairie,WI,43.1918127,-89.21877235,2.5,17,14,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.01469444,-115.154298,3.5,26,203,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9458239,-3.2044279,4.5,8,18,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.1294435,-115.2978131,2.5,13,282,TRUE,none,,,2,,,,,,
1,Chandler,AZ,33.3190781,-111.9703877,3.5,52,260,TRUE,none,loud,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Vimont,QC,45.5970243,-73.7222342,3.5,4,8,TRUE,none,loud,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.524457,-112.09844,3,5,51,TRUE,full_bar,average,,2,,,,TRUE,,
0,Charlotte,NC,35.3250995,-80.9463466,4.5,20,44,TRUE,none,,,2,,,,TRUE,,
1,Mesa,AZ,33.439721,-111.735709,3.5,86,381,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Chandler,AZ,33.350169,-111.860191,4.5,28,115,TRUE,none,,,1,,,,,,
1,Surprise,AZ,33.639353,-112.390488,4,12,6,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.95676091,-3.192821615,4,9,10,TRUE,beer_and_wine,,,3,,TRUE,,TRUE,,
1,Las Vegas,NV,36.238374,-115.2497943,3,15,107,TRUE,none,average,casual,1,FALSE,,,FALSE,FALSE,
1,Montral,QC,45.5007721,-73.5589726,4,38,81,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4513886,-112.1328719,2.5,8,5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Madison,WI,43.0551586,-89.4961026,3.5,9,30,TRUE,full_bar,quiet,,,FALSE,FALSE,,FALSE,,
1,Pittsburgh,PA,40.439886,-80.0004154,3,11,39,TRUE,full_bar,,casual,2,,FALSE,,FALSE,,
1,Mesa,AZ,33.3640786,-111.8738338,4,15,39,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
0,Henderson,NV,36.003993,-115.0834834,3.5,90,186,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.465611,-112.082178,3.5,26,183,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Scottsdale,AZ,33.5079961,-111.8915642,2,7,83,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Madison,WI,43.0747657,-89.390337,3,84,102,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,FALSE
1,Scottsdale,AZ,33.6739752,-111.8879627,4,136,297,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,TRUE
1,Madison,WI,43.07624,-89.376534,3.5,130,203,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,no,TRUE,TRUE,FALSE
0,Harrisburg,NC,35.3219984,-80.6602857,3.5,7,4,FALSE,none,average,casual,2,TRUE,TRUE,,FALSE,,
1,Montral,QC,45.5411494,-73.6416693,3.5,6,12,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Pittsburgh,PA,40.4545627,-79.9460922,3,16,188,TRUE,none,,,1,,,,FALSE,,
1,Edinburgh,EDH,55.9539208,-3.1997094,4.5,7,58,TRUE,full_bar,,casual,2,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.294233,-80.74315,2,4,38,TRUE,none,quiet,casual,2,FALSE,TRUE,,,,
1,Montral,QC,45.503784,-73.5595401,2.5,11,11,FALSE,full_bar,quiet,casual,3,FALSE,,,FALSE,FALSE,
1,Las Vegas,NV,36.086743,-115.100466,5,4,15,TRUE,full_bar,,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.106381,-115.20163,3.5,5,26,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1317781,-115.1650191,3,59,101,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Charlotte,NC,35.228893,-80.845776,2.5,9,6,TRUE,none,,,3,,,,,,
1,Dollard-Des Ormeaux,QC,45.48503257,-73.79639009,2.5,4,3,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Montral,QC,45.50758378,-73.55911553,4,5,50,TRUE,none,,,1,,,,,,
1,Chandler,AZ,33.3373254,-111.8771083,4,103,324,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1066864,-115.1370841,4,72,223,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.10711231,-115.1735894,4,208,370,TRUE,full_bar,quiet,casual,3,FALSE,,,FALSE,FALSE,
1,Chandler,AZ,33.30197879,-111.8416324,4,17,50,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Glendale,AZ,33.6382731,-112.2296324,2,7,7,FALSE,none,,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,33.464435,-112.030898,4.5,3,7,TRUE,full_bar,,dressy,2,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.466366,-111.971069,4,5,4,FALSE,full_bar,,,1,,,outdoor,FALSE,,
0,Las Vegas,NV,36.00920757,-115.1181343,4.5,60,713,TRUE,none,,,2,,TRUE,,,,
1,Pittsburgh,PA,40.45164977,-79.98317242,4,93,195,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,TRUE
0,Pittsburgh,PA,40.4535609,-79.9805948,4.5,3,4,TRUE,none,,casual,1,FALSE,,,,,
1,Las Vegas,NV,36.0367597,-115.2430774,3.5,44,372,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
1,Charlotte,NC,35.135054,-80.736735,4,40,54,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4474779,-112.0706967,4,13,22,TRUE,none,,casual,2,TRUE,,,TRUE,,
1,Glendale,AZ,33.567834,-112.153833,3.5,43,60,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Phoenix,AZ,33.3044612,-111.9945753,4.5,20,13,FALSE,none,,,1,,,,,,
0,North Las Vegas,NV,36.2912219,-115.1818353,2,9,18,FALSE,full_bar,,casual,2,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.10819355,-115.209791,4,304,436,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,FALSE
0,Sun Prairie,WI,43.167659,-89.26993322,3.5,10,18,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1988542,-115.2659777,4,18,27,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Goodyear,AZ,33.4593253,-112.3588124,3,13,71,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1586036,-115.2367146,4.5,37,72,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,North Las Vegas,NV,36.26228,-115.18022,4,7,75,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.5173351,-112.0824688,4,315,738,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
0,Laveen,AZ,33.37769061,-112.1691475,3.5,20,79,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Henderson,NV,36.0542524,-115.0469435,3.5,44,35,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,,
1,Phoenix,AZ,33.4596905,-112.0462108,3.5,6,5,TRUE,none,quiet,casual,2,FALSE,,,TRUE,,
0,Pittsburgh,PA,40.451668,-79.932915,4,98,106,TRUE,none,,,1,TRUE,,,,,
1,Tempe,AZ,33.347591,-111.95738,4,199,736,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Charlotte,NC,35.146056,-80.925438,3.5,3,12,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.126717,-115.242438,3,3,71,TRUE,none,,casual,1,FALSE,,,,,
1,Montral,QC,45.48273502,-73.57529017,3.5,16,33,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Scottsdale,AZ,33.5376434,-111.908547,3.5,80,228,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Charlotte,NC,35.1408917,-80.7330153,3,18,56,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.147371,-115.155365,2.5,81,116,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Montreal,QC,45.49787703,-73.57741501,3,33,65,TRUE,full_bar,average,,3,,,no,TRUE,,
0,Montral,QC,45.4971574,-73.6442371,4,15,5,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,,
1,Pittsburgh,PA,40.428274,-79.976821,3.5,40,123,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.4586895,-112.0671875,3,5,8,FALSE,none,,,,,,,,,
1,Gilbert,AZ,33.3784689,-111.78723,4,71,250,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1588974,-115.3115031,4,340,826,TRUE,full_bar,average,casual,2,FALSE,,no,TRUE,TRUE,
0,Glendale,AZ,33.6704382,-112.1879299,3.5,23,37,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Phoenix,AZ,33.3779462,-112.0321827,4,28,206,TRUE,beer_and_wine,,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Glendale,AZ,33.5969624,-112.169466,4,37,368,TRUE,full_bar,very_loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Phoenix,AZ,33.38568,-112.07279,4,5,13,TRUE,none,,,2,,,,,,
1,Mesa,AZ,33.3880497,-111.8402882,2.5,16,12,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Scottsdale,AZ,33.4982894,-111.9275491,4,54,304,FALSE,none,,,1,,,,TRUE,,
1,Las Vegas,NV,36.114988,-115.147904,3.5,83,156,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
